Date,BAC,BG,CNC,DHI,DLTR,EG,EXC,GS,KEY,LEN,MS,MU,NUE,NVR,PHM,PWR,RF,STLD,WHR
2019-05-07 00:00:00-04:00,26.440380096435547,43.02162551879883,55.849998474121094,41.4697380065918,105.44999694824219,221.41268920898438,29.47343635559082,179.37879943847656,13.637224197387695,48.89017868041992,40.17079162597656,39.54048156738281,50.29015350341797,3251.409912109375,29.696107864379883,37.411834716796875,12.350126266479492,28.70669174194336,113.13738250732422
2019-05-08 00:00:00-04:00,26.334331512451172,45.999908447265625,56.619998931884766,40.97684860229492,106.11000061035156,216.92864990234375,29.173168182373047,177.89157104492188,13.503602981567383,48.304439544677734,40.0159797668457,39.03959274291992,50.50498962402344,3228.0,29.328100204467773,37.24433135986328,12.21934986114502,29.090164184570312,112.50496673583984
2019-05-09 00:00:00-04:00,26.254798889160156,45.76749801635742,54.7400016784668,41.34653091430664,105.63999938964844,220.3096160888672,29.28126335144043,178.49351501464844,13.590062141418457,48.918514251708984,39.94718933105469,38.56816864013672,50.63032531738281,3307.47998046875,29.75273895263672,36.958595275878906,12.2030029296875,28.91180419921875,109.91780090332031
2019-05-10 00:00:00-04:00,26.139923095703125,46.27536392211914,55.04999923706055,41.39406967163086,104.0199966430664,223.07176208496094,29.62355613708496,178.86532592773438,13.597923278808594,48.99409103393555,39.85258483886719,38.24406433105469,50.84516143798828,3290.7900390625,29.76217269897461,36.899471282958984,12.301084518432617,28.90288734436035,110.32023620605469
2019-05-13 00:00:00-04:00,24.9645938873291,45.18218231201172,54.900001525878906,41.11823654174805,99.33999633789062,221.1167449951172,29.917816162109375,172.59774780273438,12.992698669433594,48.625648498535156,37.994972229003906,36.711952209472656,48.95637893676758,3249.35009765625,29.49795150756836,34.879615783691406,11.720767974853516,27.574121475219727,105.19518280029297
2019-05-14 00:00:00-04:00,25.291563034057617,45.31989288330078,54.7400016784668,41.83160400390625,98.75,222.8117218017578,29.623210906982422,173.7574462890625,13.299239158630371,49.83491516113281,37.84877014160156,37.821754455566406,49.39499282836914,3286.0400390625,30.262290954589844,35.19490432739258,11.884235382080078,27.895164489746094,106.01651000976562
2019-05-15 00:00:00-04:00,24.99993896484375,45.853580474853516,54.43000030517578,41.898189544677734,100.19999694824219,222.64132690429688,29.50223159790039,173.86366271972656,13.024136543273926,49.995521545410156,37.75416564941406,37.723541259765625,49.11749267578125,3315.580078125,30.130186080932617,35.14564514160156,11.704421043395996,27.71680450439453,107.33062744140625
2019-05-16 00:00:00-04:00,25.265052795410156,45.87080383300781,55.56999969482422,42.76373291015625,100.88999938964844,223.68162536621094,29.586915969848633,176.2892608642578,13.181341171264648,50.69462203979492,38.080970764160156,36.64320373535156,49.21596908569336,3344.64990234375,30.50763702392578,35.27373123168945,11.867891311645508,27.574121475219727,107.69535827636719
2019-05-17 00:00:00-04:00,25.09714698791504,45.38419723510742,56.040000915527344,42.3642578125,100.38999938964844,222.64132690429688,29.629262924194336,174.7754364013672,13.165617942810059,50.19391632080078,37.736976623535156,35.41554641723633,47.70314407348633,3320.0,30.649185180664062,34.57417297363281,11.769807815551758,26.771507263183594,106.62602996826172
2019-05-20 00:00:00-04:00,25.09714698791504,45.0366325378418,55.5099983215332,41.24189376831055,100.05999755859375,223.7622833251953,29.59902000427246,174.60728454589844,13.259940147399902,48.946861267089844,37.72837448120117,34.001277923583984,47.10338592529297,3261.179931640625,30.06413459777832,34.21945571899414,11.827020645141602,26.432628631591797,107.3637924194336
